dumyID_EachDay_EachLight,trailID,lightWavelength,behaviorType,day,value
6,365nm_2_2,365nm,Inter_Individual_Distance,2,10.03
6,365nm_3_2,365nm,Inter_Individual_Distance,3,17.97
6,365nm_4_2,365nm,Inter_Individual_Distance,4,23.95
6,365nm_5_2,365nm,Inter_Individual_Distance,5,8.54
6,365nm_6_2,365nm,Inter_Individual_Distance,6,1.25
6,365nm_7_2,365nm,Inter_Individual_Distance,7,7.93
6,365nm_8_2,365nm,Inter_Individual_Distance,8,2.01
6,365nm_9_2,365nm,Inter_Individual_Distance,9,9.63
6,365nm_10_2,365nm,Inter_Individual_Distance,10,9.8
7,365nm_1_2,365nm,Inter_Individual_Distance,1,11.42
7,365nm_2_2,365nm,Inter_Individual_Distance,2,6.5
7,365nm_3_2,365nm,Inter_Individual_Distance,3,21.87
7,365nm_4_2,365nm,Inter_Individual_Distance,4,3.92
7,365nm_5_2,365nm,Inter_Individual_Distance,5,1.39
7,365nm_6_2,365nm,Inter_Individual_Distance,6,8.15
7,365nm_7_2,365nm,Inter_Individual_Distance,7,1.31
7,365nm_8_2,365nm,Inter_Individual_Distance,8,6.59
7,365nm_9_2,365nm,Inter_Individual_Distance,9,7.81
7,365nm_10_2,365nm,Inter_Individual_Distance,10,6.67
8,365nm_1_2,365nm,Inter_Individual_Distance,1,30.31
8,365nm_2_2,365nm,Inter_Individual_Distance,2,24.1
8,365nm_3_2,365nm,Inter_Individual_Distance,3,14.61
8,365nm_4_2,365nm,Inter_Individual_Distance,4,20.05
8,365nm_5_2,365nm,Inter_Individual_Distance,5,2.9
8,365nm_6_2,365nm,Inter_Individual_Distance,6,6.22
8,365nm_7_2,365nm,Inter_Individual_Distance,7,1.79
8,365nm_8_2,365nm,Inter_Individual_Distance,8,3.79
8,365nm_9_2,365nm,Inter_Individual_Distance,9,2.66
8,365nm_10_2,365nm,Inter_Individual_Distance,10,5.75
9,365nm_1_2,365nm,Inter_Individual_Distance,1,19.57
9,365nm_2_2,365nm,Inter_Individual_Distance,2,17.02
9,365nm_3_2,365nm,Inter_Individual_Distance,3,6.05
9,365nm_4_2,365nm,Inter_Individual_Distance,4,7.66
9,365nm_5_2,365nm,Inter_Individual_Distance,5,2.82
9,365nm_6_2,365nm,Inter_Individual_Distance,6,2.81
9,365nm_7_2,365nm,Inter_Individual_Distance,7,5.75
9,365nm_8_2,365nm,Inter_Individual_Distance,8,5.81
9,365nm_9_2,365nm,Inter_Individual_Distance,9,9.16
9,365nm_10_2,365nm,Inter_Individual_Distance,10,6.62
10,365nm_1_2,365nm,Inter_Individual_Distance,1,14.22
10,365nm_2_2,365nm,Inter_Individual_Distance,2,15.88
10,365nm_3_2,365nm,Inter_Individual_Distance,3,10.25
10,365nm_4_2,365nm,Inter_Individual_Distance,4,17.34
10,365nm_5_2,365nm,Inter_Individual_Distance,5,2.59
10,365nm_6_2,365nm,Inter_Individual_Distance,6,2.46
10,365nm_7_2,365nm,Inter_Individual_Distance,7,8.31
10,365nm_8_2,365nm,Inter_Individual_Distance,8,1.94
10,365nm_9_2,365nm,Inter_Individual_Distance,9,3.62
10,365nm_10_2,365nm,Inter_Individual_Distance,10,6.41
11,365nm_1_3,365nm,Inter_Individual_Distance,1,22.57
11,365nm_2_3,365nm,Inter_Individual_Distance,2,21.12
11,365nm_3_3,365nm,Inter_Individual_Distance,3,23.53
11,365nm_4_3,365nm,Inter_Individual_Distance,4,4.14
11,365nm_5_3,365nm,Inter_Individual_Distance,5,6.11
11,365nm_6_3,365nm,Inter_Individual_Distance,6,1.02
11,365nm_7_3,365nm,Inter_Individual_Distance,7,1.26
11,365nm_8_3,365nm,Inter_Individual_Distance,8,1.7
11,365nm_9_3,365nm,Inter_Individual_Distance,9,9.97
11,365nm_10_3,365nm,Inter_Individual_Distance,10,4.03
12,365nm_1_3,365nm,Inter_Individual_Distance,1,6.93
12,365nm_2_3,365nm,Inter_Individual_Distance,2,18.17
12,365nm_3_3,365nm,Inter_Individual_Distance,3,7.87
12,365nm_4_3,365nm,Inter_Individual_Distance,4,23.48
12,365nm_5_3,365nm,Inter_Individual_Distance,5,3.67
12,365nm_6_3,365nm,Inter_Individual_Distance,6,3.04
12,365nm_7_3,365nm,Inter_Individual_Distance,7,5.74
12,365nm_8_3,365nm,Inter_Individual_Distance,8,1.86
12,365nm_9_3,365nm,Inter_Individual_Distance,9,5.68
12,365nm_10_3,365nm,Inter_Individual_Distance,10,4.63
13,365nm_1_3,365nm,Inter_Individual_Distance,1,9.05
13,365nm_2_3,365nm,Inter_Individual_Distance,2,7.62
13,365nm_3_3,365nm,Inter_Individual_Distance,3,9.1
13,365nm_4_3,365nm,Inter_Individual_Distance,4,13.57
13,365nm_5_3,365nm,Inter_Individual_Distance,5,1.15
13,365nm_6_3,365nm,Inter_Individual_Distance,6,5.26
13,365nm_7_3,365nm,Inter_Individual_Distance,7,2.72
13,365nm_8_3,365nm,Inter_Individual_Distance,8,3.44
13,365nm_9_3,365nm,Inter_Individual_Distance,9,9.04
13,365nm_10_3,365nm,Inter_Individual_Distance,10,7.08
14,365nm_1_3,365nm,Inter_Individual_Distance,1,4.23
14,365nm_2_3,365nm,Inter_Individual_Distance,2,11.95
14,365nm_3_3,365nm,Inter_Individual_Distance,3,14.45
14,365nm_4_3,365nm,Inter_Individual_Distance,4,14.94
14,365nm_5_3,365nm,Inter_Individual_Distance,5,5.09
14,365nm_6_3,365nm,Inter_Individual_Distance,6,5.34
14,365nm_7_3,365nm,Inter_Individual_Distance,7,3.29
14,365nm_8_3,365nm,Inter_Individual_Distance,8,2.61
14,365nm_9_3,365nm,Inter_Individual_Distance,9,2.15
14,365nm_10_3,365nm,Inter_Individual_Distance,10,8.45
15,365nm_1_3,365nm,Inter_Individual_Distance,1,9.28
15,365nm_2_3,365nm,Inter_Individual_Distance,2,11.42
15,365nm_3_3,365nm,Inter_Individual_Distance,3,22.18
15,365nm_4_3,365nm,Inter_Individual_Distance,4,15.19
15,365nm_5_3,365nm,Inter_Individual_Distance,5,5.12
15,365nm_6_3,365nm,Inter_Individual_Distance,6,5.78
15,365nm_7_3,365nm,Inter_Individual_Distance,7,9.58
15,365nm_8_3,365nm,Inter_Individual_Distance,8,7.26
15,365nm_9_3,365nm,Inter_Individual_Distance,9,9.51
15,365nm_10_3,365nm,Inter_Individual_Distance,10,5.51
1,420nm_1_1,420nm,Inter_Individual_Distance,1,30.26
1,420nm_2_1,420nm,Inter_Individual_Distance,2,4.07
1,420nm_3_1,420nm,Inter_Individual_Distance,3,16.49
1,420nm_4_1,420nm,Inter_Individual_Distance,4,18.62
1,420nm_5_1,420nm,Inter_Individual_Distance,5,9.15
1,420nm_6_1,420nm,Inter_Individual_Distance,6,8.97
1,420nm_7_1,420nm,Inter_Individual_Distance,7,8.27
1,420nm_8_1,420nm,Inter_Individual_Distance,8,3.76
1,420nm_9_1,420nm,Inter_Individual_Distance,9,7.12
1,420nm_10_1,420nm,Inter_Individual_Distance,10,6.12
2,420nm_1_1,420nm,Inter_Individual_Distance,1,19.56
2,420nm_2_1,420nm,Inter_Individual_Distance,2,3.16
2,420nm_3_1,420nm,Inter_Individual_Distance,3,10.07
2,420nm_4_1,420nm,Inter_Individual_Distance,4,21.88
2,420nm_5_1,420nm,Inter_Individual_Distance,5,7.76
2,420nm_6_1,420nm,Inter_Individual_Distance,6,2.84
2,420nm_7_1,420nm,Inter_Individual_Distance,7,3.33
2,420nm_8_1,420nm,Inter_Individual_Distance,8,6.09
2,420nm_9_1,420nm,Inter_Individual_Distance,9,3.27
2,420nm_10_1,420nm,Inter_Individual_Distance,10,3.74
3,420nm_1_1,420nm,Inter_Individual_Distance,1,14.96
3,420nm_2_1,420nm,Inter_Individual_Distance,2,6.59
3,420nm_3_1,420nm,Inter_Individual_Distance,3,17.93
3,420nm_4_1,420nm,Inter_Individual_Distance,4,19.55
3,420nm_5_1,420nm,Inter_Individual_Distance,5,5.26
3,420nm_6_1,420nm,Inter_Individual_Distance,6,6.9
3,420nm_7_1,420nm,Inter_Individual_Distance,7,5.1
3,420nm_8_1,420nm,Inter_Individual_Distance,8,3.62
3,420nm_9_1,420nm,Inter_Individual_Distance,9,2.81
3,420nm_10_1,420nm,Inter_Individual_Distance,10,4.6
4,420nm_1_1,420nm,Inter_Individual_Distance,1,5.72
4,420nm_2_1,420nm,Inter_Individual_Distance,2,9.28
4,420nm_3_1,420nm,Inter_Individual_Distance,3,5.97
4,420nm_4_1,420nm,Inter_Individual_Distance,4,7.29
4,420nm_5_1,420nm,Inter_Individual_Distance,5,4.95
4,420nm_6_1,420nm,Inter_Individual_Distance,6,4.2
4,420nm_7_1,420nm,Inter_Individual_Distance,7,5.56
4,420nm_8_1,420nm,Inter_Individual_Distance,8,3.44
4,420nm_9_1,420nm,Inter_Individual_Distance,9,2.82
4,420nm_10_1,420nm,Inter_Individual_Distance,10,3.33
5,420nm_1_1,420nm,Inter_Individual_Distance,1,6.61
5,420nm_2_1,420nm,Inter_Individual_Distance,2,17.71
5,420nm_3_1,420nm,Inter_Individual_Distance,3,14.6
5,420nm_4_1,420nm,Inter_Individual_Distance,4,12.6
5,420nm_5_1,420nm,Inter_Individual_Distance,5,2.21
5,420nm_6_1,420nm,Inter_Individual_Distance,6,2.5
5,420nm_7_1,420nm,Inter_Individual_Distance,7,6.75
5,420nm_8_1,420nm,Inter_Individual_Distance,8,5.6
5,420nm_9_1,420nm,Inter_Individual_Distance,9,2.69
5,420nm_10_1,420nm,Inter_Individual_Distance,10,4.81
6,420nm_1_2,420nm,Inter_Individual_Distance,1,8.16
6,420nm_2_2,420nm,Inter_Individual_Distance,2,17.41
6,420nm_3_2,420nm,Inter_Individual_Distance,3,6.94
6,420nm_4_2,420nm,Inter_Individual_Distance,4,10.88
6,420nm_5_2,420nm,Inter_Individual_Distance,5,5.32
6,420nm_6_2,420nm,Inter_Individual_Distance,6,2.52
6,420nm_7_2,420nm,Inter_Individual_Distance,7,2.79
6,420nm_8_2,420nm,Inter_Individual_Distance,8,1.74
6,420nm_9_2,420nm,Inter_Individual_Distance,9,7.79
6,420nm_10_2,420nm,Inter_Individual_Distance,10,3.92
7,420nm_1_2,420nm,Inter_Individual_Distance,1,7.25
7,420nm_2_2,420nm,Inter_Individual_Distance,2,12.71
7,420nm_3_2,420nm,Inter_Individual_Distance,3,6.22
7,420nm_4_2,420nm,Inter_Individual_Distance,4,4.97
7,420nm_5_2,420nm,Inter_Individual_Distance,5,7.34
7,420nm_6_2,420nm,Inter_Individual_Distance,6,6.68
7,420nm_7_2,420nm,Inter_Individual_Distance,7,5.7
7,420nm_8_2,420nm,Inter_Individual_Distance,8,1.92
7,420nm_9_2,420nm,Inter_Individual_Distance,9,6.65
7,420nm_10_2,420nm,Inter_Individual_Distance,10,6.7
8,420nm_1_2,420nm,Inter_Individual_Distance,1,6.19
8,420nm_2_2,420nm,Inter_Individual_Distance,2,4.49
8,420nm_3_2,420nm,Inter_Individual_Distance,3,14.99
8,420nm_4_2,420nm,Inter_Individual_Distance,4,10.91
8,420nm_5_2,420nm,Inter_Individual_Distance,5,6.4
8,420nm_6_2,420nm,Inter_Individual_Distance,6,6.91
8,420nm_7_2,420nm,Inter_Individual_Distance,7,7.13
8,420nm_8_2,420nm,Inter_Individual_Distance,8,6.8
8,420nm_9_2,420nm,Inter_Individual_Distance,9,5.53
8,420nm_10_2,420nm,Inter_Individual_Distance,10,3.2
9,420nm_1_2,420nm,Inter_Individual_Distance,1,4.07
9,420nm_2_2,420nm,Inter_Individual_Distance,2,7.21
9,420nm_3_2,420nm,Inter_Individual_Distance,3,15.16
9,420nm_4_2,420nm,Inter_Individual_Distance,4,10.65
9,420nm_5_2,420nm,Inter_Individual_Distance,5,1.3
9,420nm_6_2,420nm,Inter_Individual_Distance,6,4.99
9,420nm_7_2,420nm,Inter_Individual_Distance,7,9.42
9,420nm_8_2,420nm,Inter_Individual_Distance,8,5.21
9,420nm_9_2,420nm,Inter_Individual_Distance,9,7.67
9,420nm_10_2,420nm,Inter_Individual_Distance,10,2.11
10,420nm_1_2,420nm,Inter_Individual_Distance,1,29.22
10,420nm_2_2,420nm,Inter_Individual_Distance,2,26.66
10,420nm_3_2,420nm,Inter_Individual_Distance,3,5.63
10,420nm_4_2,420nm,Inter_Individual_Distance,4,11.45
10,420nm_5_2,420nm,Inter_Individual_Distance,5,3.31
10,420nm_6_2,420nm,Inter_Individual_Distance,6,5.54
10,420nm_7_2,420nm,Inter_Individual_Distance,7,2.6
10,420nm_8_2,420nm,Inter_Individual_Distance,8,8.87
10,420nm_9_2,420nm,Inter_Individual_Distance,9,5.59
10,420nm_10_2,420nm,Inter_Individual_Distance,10,4.96
11,420nm_1_3,420nm,Inter_Individual_Distance,1,22.98
11,420nm_2_3,420nm,Inter_Individual_Distance,2,8.52
11,420nm_3_3,420nm,Inter_Individual_Distance,3,8.76
11,420nm_4_3,420nm,Inter_Individual_Distance,4,14.65
11,420nm_5_3,420nm,Inter_Individual_Distance,5,2.9
11,420nm_6_3,420nm,Inter_Individual_Distance,6,4.12
11,420nm_7_3,420nm,Inter_Individual_Distance,7,1.02
11,420nm_8_3,420nm,Inter_Individual_Distance,8,3.79
11,420nm_9_3,420nm,Inter_Individual_Distance,9,1.28
11,420nm_10_3,420nm,Inter_Individual_Distance,10,2.29
12,420nm_1_3,420nm,Inter_Individual_Distance,1,16.81
12,420nm_2_3,420nm,Inter_Individual_Distance,2,2.3
12,420nm_3_3,420nm,Inter_Individual_Distance,3,16.31
12,420nm_4_3,420nm,Inter_Individual_Distance,4,5.06
12,420nm_5_3,420nm,Inter_Individual_Distance,5,5.98
12,420nm_6_3,420nm,Inter_Individual_Distance,6,1.63
12,420nm_7_3,420nm,Inter_Individual_Distance,7,7.87
12,420nm_8_3,420nm,Inter_Individual_Distance,8,6.69
12,420nm_9_3,420nm,Inter_Individual_Distance,9,4.22
12,420nm_10_3,420nm,Inter_Individual_Distance,10,2.18
13,420nm_1_3,420nm,Inter_Individual_Distance,1,29.64
13,420nm_2_3,420nm,Inter_Individual_Distance,2,14.45
13,420nm_3_3,420nm,Inter_Individual_Distance,3,14.09
13,420nm_4_3,420nm,Inter_Individual_Distance,4,6.32
13,420nm_5_3,420nm,Inter_Individual_Distance,5,4.41
13,420nm_6_3,420nm,Inter_Individual_Distance,6,7.2
13,420nm_7_3,420nm,Inter_Individual_Distance,7,1.99
13,420nm_8_3,420nm,Inter_Individual_Distance,8,4.08
13,420nm_9_3,420nm,Inter_Individual_Distance,9,5.29
13,420nm_10_3,420nm,Inter_Individual_Distance,10,9.89
14,420nm_1_3,420nm,Inter_Individual_Distance,1,15.77
14,420nm_2_3,420nm,Inter_Individual_Distance,2,8.48
14,420nm_3_3,420nm,Inter_Individual_Distance,3,18.69
14,420nm_4_3,420nm,Inter_Individual_Distance,4,10.47
14,420nm_5_3,420nm,Inter_Individual_Distance,5,1.35
14,420nm_6_3,420nm,Inter_Individual_Distance,6,6.8
14,420nm_7_3,420nm,Inter_Individual_Distance,7,2.46
14,420nm_8_3,420nm,Inter_Individual_Distance,8,1.6
14,420nm_9_3,420nm,Inter_Individual_Distance,9,9.45
14,420nm_10_3,420nm,Inter_Individual_Distance,10,6.29
15,420nm_1_3,420nm,Inter_Individual_Distance,1,5.37
15,420nm_2_3,420nm,Inter_Individual_Distance,2,16.54
15,420nm_3_3,420nm,Inter_Individual_Distance,3,17.46
15,420nm_4_3,420nm,Inter_Individual_Distance,4,25.57
15,420nm_5_3,420nm,Inter_Individual_Distance,5,2.81
15,420nm_6_3,420nm,Inter_Individual_Distance,6,8.77
15,420nm_7_3,420nm,Inter_Individual_Distance,7,2.31
15,420nm_8_3,420nm,Inter_Individual_Distance,8,5.86
15,420nm_9_3,420nm,Inter_Individual_Distance,9,3.46
15,420nm_10_3,420nm,Inter_Individual_Distance,10,4.54
1,470nm_1_1,470nm,Inter_Individual_Distance,1,22.08
1,470nm_2_1,470nm,Inter_Individual_Distance,2,22.21
1,470nm_3_1,470nm,Inter_Individual_Distance,3,23.05
1,470nm_4_1,470nm,Inter_Individual_Distance,4,22.41
1,470nm_5_1,470nm,Inter_Individual_Distance,5,5.17
1,470nm_6_1,470nm,Inter_Individual_Distance,6,8.5
1,470nm_7_1,470nm,Inter_Individual_Distance,7,6.65
1,470nm_8_1,470nm,Inter_Individual_Distance,8,6.17
1,470nm_9_1,470nm,Inter_Individual_Distance,9,8.5
1,470nm_10_1,470nm,Inter_Individual_Distance,10,9.11
2,470nm_1_1,470nm,Inter_Individual_Distance,1,18.64
2,470nm_2_1,470nm,Inter_Individual_Distance,2,18.5
2,470nm_3_1,470nm,Inter_Individual_Distance,3,8.3
2,470nm_4_1,470nm,Inter_Individual_Distance,4,8.94
2,470nm_5_1,470nm,Inter_Individual_Distance,5,7.9
2,470nm_6_1,470nm,Inter_Individual_Distance,6,8.18
2,470nm_7_1,470nm,Inter_Individual_Distance,7,3.23
2,470nm_8_1,470nm,Inter_Individual_Distance,8,3.9
2,470nm_9_1,470nm,Inter_Individual_Distance,9,8.18
2,470nm_10_1,470nm,Inter_Individual_Distance,10,9.79
3,470nm_1_1,470nm,Inter_Individual_Distance,1,9.9
3,470nm_2_1,470nm,Inter_Individual_Distance,2,19.31
3,470nm_3_1,470nm,Inter_Individual_Distance,3,11.84
3,470nm_4_1,470nm,Inter_Individual_Distance,4,14.5
3,470nm_5_1,470nm,Inter_Individual_Distance,5,2.85
3,470nm_6_1,470nm,Inter_Individual_Distance,6,3.19
3,470nm_7_1,470nm,Inter_Individual_Distance,7,9.65
3,470nm_8_1,470nm,Inter_Individual_Distance,8,4.52
3,470nm_9_1,470nm,Inter_Individual_Distance,9,3.19
3,470nm_10_1,470nm,Inter_Individual_Distance,10,4.55
4,470nm_1_1,470nm,Inter_Individual_Distance,1,7.28
4,470nm_2_1,470nm,Inter_Individual_Distance,2,15.59
4,470nm_3_1,470nm,Inter_Individual_Distance,3,13.38
4,470nm_4_1,470nm,Inter_Individual_Distance,4,12.91
4,470nm_5_1,470nm,Inter_Individual_Distance,5,9.5
4,470nm_6_1,470nm,Inter_Individual_Distance,6,7.02
4,470nm_7_1,470nm,Inter_Individual_Distance,7,7.56
4,470nm_8_1,470nm,Inter_Individual_Distance,8,7.26
4,470nm_9_1,470nm,Inter_Individual_Distance,9,1.02
4,470nm_10_1,470nm,Inter_Individual_Distance,10,2.35
5,470nm_1_1,470nm,Inter_Individual_Distance,1,2.29
5,470nm_2_1,470nm,Inter_Individual_Distance,2,18.8
5,470nm_3_1,470nm,Inter_Individual_Distance,3,17.5
5,470nm_4_1,470nm,Inter_Individual_Distance,4,15.16
5,470nm_5_1,470nm,Inter_Individual_Distance,5,2.47
5,470nm_6_1,470nm,Inter_Individual_Distance,6,9.43
5,470nm_7_1,470nm,Inter_Individual_Distance,7,6.14
5,470nm_8_1,470nm,Inter_Individual_Distance,8,6.84
5,470nm_9_1,470nm,Inter_Individual_Distance,9,9.43
5,470nm_10_1,470nm,Inter_Individual_Distance,10,2.34
6,470nm_1_2,470nm,Inter_Individual_Distance,1,13.46
6,470nm_2_2,470nm,Inter_Individual_Distance,2,20.51
6,470nm_3_2,470nm,Inter_Individual_Distance,3,21.77
6,470nm_4_2,470nm,Inter_Individual_Distance,4,14.36
6,470nm_5_2,470nm,Inter_Individual_Distance,5,4.92
6,470nm_6_2,470nm,Inter_Individual_Distance,6,2.15
6,470nm_7_2,470nm,Inter_Individual_Distance,7,2.65
6,470nm_8_2,470nm,Inter_Individual_Distance,8,2.67
6,470nm_9_2,470nm,Inter_Individual_Distance,9,2.15
6,470nm_10_2,470nm,Inter_Individual_Distance,10,2.58
7,470nm_1_2,470nm,Inter_Individual_Distance,1,4.77
7,470nm_2_2,470nm,Inter_Individual_Distance,2,6.93
7,470nm_3_2,470nm,Inter_Individual_Distance,3,11.96
7,470nm_4_2,470nm,Inter_Individual_Distance,4,12.65
7,470nm_5_2,470nm,Inter_Individual_Distance,5,9.75
7,470nm_6_2,470nm,Inter_Individual_Distance,6,3.92
7,470nm_7_2,470nm,Inter_Individual_Distance,7,6.65
7,470nm_8_2,470nm,Inter_Individual_Distance,8,1.09
7,470nm_9_2,470nm,Inter_Individual_Distance,9,3.92
7,470nm_10_2,470nm,Inter_Individual_Distance,10,3.49
8,470nm_1_2,470nm,Inter_Individual_Distance,1,7.1
8,470nm_2_2,470nm,Inter_Individual_Distance,2,12.97
8,470nm_3_2,470nm,Inter_Individual_Distance,3,11.4
8,470nm_4_2,470nm,Inter_Individual_Distance,4,12.3
8,470nm_5_2,470nm,Inter_Individual_Distance,5,7.67
8,470nm_6_2,470nm,Inter_Individual_Distance,6,1.54
8,470nm_7_2,470nm,Inter_Individual_Distance,7,2.56
8,470nm_8_2,470nm,Inter_Individual_Distance,8,8.63
8,470nm_9_2,470nm,Inter_Individual_Distance,9,1.54
8,470nm_10_2,470nm,Inter_Individual_Distance,10,5.22
9,470nm_1_2,470nm,Inter_Individual_Distance,1,9.26
9,470nm_2_2,470nm,Inter_Individual_Distance,2,9.12
9,470nm_3_2,470nm,Inter_Individual_Distance,3,9.71
9,470nm_4_2,470nm,Inter_Individual_Distance,4,5.22
9,470nm_5_2,470nm,Inter_Individual_Distance,5,4.38
9,470nm_6_2,470nm,Inter_Individual_Distance,6,1.54
9,470nm_7_2,470nm,Inter_Individual_Distance,7,9.65
9,470nm_8_2,470nm,Inter_Individual_Distance,8,1.27
9,470nm_9_2,470nm,Inter_Individual_Distance,9,6.54
9,470nm_10_2,470nm,Inter_Individual_Distance,10,2.69
10,470nm_1_2,470nm,Inter_Individual_Distance,1,14.98
10,470nm_2_2,470nm,Inter_Individual_Distance,2,14.97
10,470nm_3_2,470nm,Inter_Individual_Distance,3,14.78
10,470nm_4_2,470nm,Inter_Individual_Distance,4,13.58
10,470nm_5_2,470nm,Inter_Individual_Distance,5,1.41
10,470nm_6_2,470nm,Inter_Individual_Distance,6,1.64
10,470nm_7_2,470nm,Inter_Individual_Distance,7,7.65
10,470nm_8_2,470nm,Inter_Individual_Distance,8,3.28
10,470nm_9_2,470nm,Inter_Individual_Distance,9,4.64
10,470nm_10_2,470nm,Inter_Individual_Distance,10,6.79
11,470nm_1_3,470nm,Inter_Individual_Distance,1,10.4
11,470nm_2_3,470nm,Inter_Individual_Distance,2,13.19
11,470nm_3_3,470nm,Inter_Individual_Distance,3,20.69
11,470nm_4_3,470nm,Inter_Individual_Distance,4,6.88
11,470nm_5_3,470nm,Inter_Individual_Distance,5,7.43
11,470nm_6_3,470nm,Inter_Individual_Distance,6,6.89
11,470nm_7_3,470nm,Inter_Individual_Distance,7,9.65
11,470nm_8_3,470nm,Inter_Individual_Distance,8,6.4
11,470nm_9_3,470nm,Inter_Individual_Distance,9,1.89
11,470nm_10_3,470nm,Inter_Individual_Distance,10,6.41
12,470nm_1_3,470nm,Inter_Individual_Distance,1,17.73
12,470nm_2_3,470nm,Inter_Individual_Distance,2,19.43
12,470nm_3_3,470nm,Inter_Individual_Distance,3,21.77
12,470nm_4_3,470nm,Inter_Individual_Distance,4,14.02
12,470nm_5_3,470nm,Inter_Individual_Distance,5,6.61
12,470nm_6_3,470nm,Inter_Individual_Distance,6,1.53
12,470nm_7_3,470nm,Inter_Individual_Distance,7,1.1
12,470nm_8_3,470nm,Inter_Individual_Distance,8,2.65
12,470nm_9_3,470nm,Inter_Individual_Distance,9,1.53
12,470nm_10_3,470nm,Inter_Individual_Distance,10,2.7
13,470nm_1_3,470nm,Inter_Individual_Distance,1,12.66
13,470nm_2_3,470nm,Inter_Individual_Distance,2,15.47
13,470nm_3_3,470nm,Inter_Individual_Distance,3,16.65
13,470nm_4_3,470nm,Inter_Individual_Distance,4,8.91
13,470nm_5_3,470nm,Inter_Individual_Distance,5,5.89
13,470nm_6_3,470nm,Inter_Individual_Distance,6,3.05
13,470nm_7_3,470nm,Inter_Individual_Distance,7,5.65
13,470nm_8_3,470nm,Inter_Individual_Distance,8,2.39
13,470nm_9_3,470nm,Inter_Individual_Distance,9,3.05
13,470nm_10_3,470nm,Inter_Individual_Distance,10,2.5
14,470nm_1_3,470nm,Inter_Individual_Distance,1,4.7
14,470nm_2_3,470nm,Inter_Individual_Distance,2,15.44
14,470nm_3_3,470nm,Inter_Individual_Distance,3,14.88
14,470nm_4_3,470nm,Inter_Individual_Distance,4,3.72
14,470nm_5_3,470nm,Inter_Individual_Distance,5,7.27
14,470nm_6_3,470nm,Inter_Individual_Distance,6,8.69
14,470nm_7_3,470nm,Inter_Individual_Distance,7,2.65
14,470nm_8_3,470nm,Inter_Individual_Distance,8,7.05
14,470nm_9_3,470nm,Inter_Individual_Distance,9,8.69
14,470nm_10_3,470nm,Inter_Individual_Distance,10,1.23
15,470nm_1_3,470nm,Inter_Individual_Distance,1,11.22
15,470nm_2_3,470nm,Inter_Individual_Distance,2,15.65
15,470nm_3_3,470nm,Inter_Individual_Distance,3,20.07
15,470nm_4_3,470nm,Inter_Individual_Distance,4,15.67
15,470nm_5_3,470nm,Inter_Individual_Distance,5,6.18
15,470nm_6_3,470nm,Inter_Individual_Distance,6,8.22
15,470nm_7_3,470nm,Inter_Individual_Distance,7,6.65
15,470nm_8_3,470nm,Inter_Individual_Distance,8,8.52
15,470nm_9_3,470nm,Inter_Individual_Distance,9,8.22
15,470nm_10_3,470nm,Inter_Individual_Distance,10,4.65
1,500nm_1_1,500nm,Inter_Individual_Distance,1,5.02
1,500nm_2_1,500nm,Inter_Individual_Distance,2,5.22
1,500nm_3_1,500nm,Inter_Individual_Distance,3,5.16
1,500nm_4_1,500nm,Inter_Individual_Distance,4,5.06
1,500nm_5_1,500nm,Inter_Individual_Distance,5,5.12
1,500nm_6_1,500nm,Inter_Individual_Distance,6,5.26
1,500nm_7_1,500nm,Inter_Individual_Distance,7,5.16
1,500nm_8_1,500nm,Inter_Individual_Distance,8,5.22
1,500nm_9_1,500nm,Inter_Individual_Distance,9,5.16
1,500nm_10_1,500nm,Inter_Individual_Distance,10,5.06
2,500nm_1_1,500nm,Inter_Individual_Distance,1,10.23
2,500nm_2_1,500nm,Inter_Individual_Distance,2,5.26
2,500nm_3_1,500nm,Inter_Individual_Distance,3,5.23
2,500nm_4_1,500nm,Inter_Individual_Distance,4,5.23
2,500nm_5_1,500nm,Inter_Individual_Distance,5,5.02
2,500nm_6_1,500nm,Inter_Individual_Distance,6,5.59
2,500nm_7_1,500nm,Inter_Individual_Distance,7,5.23
2,500nm_8_1,500nm,Inter_Individual_Distance,8,5.26
2,500nm_9_1,500nm,Inter_Individual_Distance,9,5.23
2,500nm_10_1,500nm,Inter_Individual_Distance,10,5.23
3,500nm_1_1,500nm,Inter_Individual_Distance,1,12.35
3,500nm_2_1,500nm,Inter_Individual_Distance,2,15.26
3,500nm_3_1,500nm,Inter_Individual_Distance,3,23.65
3,500nm_4_1,500nm,Inter_Individual_Distance,4,5.26
3,500nm_5_1,500nm,Inter_Individual_Distance,5,5.16
3,500nm_6_1,500nm,Inter_Individual_Distance,6,5.55
3,500nm_7_1,500nm,Inter_Individual_Distance,7,5.19
3,500nm_8_1,500nm,Inter_Individual_Distance,8,5.47
3,500nm_9_1,500nm,Inter_Individual_Distance,9,5
3,500nm_10_1,500nm,Inter_Individual_Distance,10,5.26
4,500nm_1_1,500nm,Inter_Individual_Distance,1,13.26
4,500nm_2_1,500nm,Inter_Individual_Distance,2,5.98
4,500nm_3_1,500nm,Inter_Individual_Distance,3,25.69
4,500nm_4_1,500nm,Inter_Individual_Distance,4,18.62
4,500nm_5_1,500nm,Inter_Individual_Distance,5,5.23
4,500nm_6_1,500nm,Inter_Individual_Distance,6,5.23
4,500nm_7_1,500nm,Inter_Individual_Distance,7,5.16
