Subject_ID,Replicate,Treatment,Time,Distance_moved
C04.132,04,Control,1,127.324
C04.132,04,Control,2,168.561
C04.132,04,Control,3,259.08
C04.132,04,Control,4,293.375
C04.132,04,Control,5,212.839
C04.132,04,Control,6,214.486
C04.132,04,Control,7,212.6
C04.132,04,Control,8,203.015
C04.132,04,Control,9,210.119
C04.132,04,Control,10,176.952
C04.132,04,Control,11,141.681
C04.132,04,Control,12,172.131
C04.132,04,Control,13,156.663
C04.132,04,Control,14,167.482
C04.132,04,Control,15,173.126
C04.132,04,Control,16,108.17
C04.132,04,Control,17,120.587
C04.132,04,Control,18,118.839
C04.132,04,Control,19,129.075
C04.132,04,Control,20,109.523
C04.132,04,Control,21,123.058
C04.132,04,Control,22,136.429
C04.132,04,Control,23,159.023
C04.132,04,Control,24,146.245
C04.132,04,Control,25,134.535
C04.132,04,Control,26,110.387
C04.132,04,Control,27,118.489
C04.132,04,Control,28,101.389
C04.132,04,Control,29,104.396
C04.132,04,Control,30,138.633
C04.132,04,Control,31,150.951
C04.132,04,Control,32,138.473
C04.132,04,Control,33,124.114
C04.132,04,Control,34,85.4666
C04.132,04,Control,35,82.9865
C04.132,04,Control,36,94.978
C04.132,04,Control,37,108.183
C04.132,04,Control,38,142.569
C04.132,04,Control,39,109.687
C04.132,04,Control,40,135.608
C04.132,04,Control,41,83.0263
C04.132,04,Control,42,30.6458
C04.132,04,Control,43,60.5216
C04.132,04,Control,44,34.7499
C04.132,04,Control,45,38.9044
C04.132,04,Control,46,25.3282
C04.132,04,Control,47,0.212722
C04.132,04,Control,48,0
C04.132,04,Control,49,0
C04.132,04,Control,50,0
C04.132,04,Control,51,0.238961
C04.132,04,Control,52,0
C04.132,04,Control,53,0
C04.132,04,Control,54,0
C04.132,04,Control,55,1.85941
C04.132,04,Control,56,39.9436
C04.132,04,Control,57,168.215
C04.132,04,Control,58,125.316
C04.132,04,Control,59,150.477
C04.132,04,Control,60,131.668
A04.133,04,ALAN,1,171.534
A04.133,04,ALAN,2,158.128
A04.133,04,ALAN,3,167.607
A04.133,04,ALAN,4,143.596
A04.133,04,ALAN,5,134.015
A04.133,04,ALAN,6,142.284
A04.133,04,ALAN,7,149.724
A04.133,04,ALAN,8,140.444
A04.133,04,ALAN,9,140.829
A04.133,04,ALAN,10,147.95
A04.133,04,ALAN,11,125.113
A04.133,04,ALAN,12,84.1584
A04.133,04,ALAN,13,147.995
A04.133,04,ALAN,14,149.762
A04.133,04,ALAN,15,168.359
A04.133,04,ALAN,16,38.851
A04.133,04,ALAN,17,2.12184
A04.133,04,ALAN,18,1.6998
A04.133,04,ALAN,19,0
A04.133,04,ALAN,20,19.9644
A04.133,04,ALAN,21,0
A04.133,04,ALAN,22,6.79603
A04.133,04,ALAN,23,0
A04.133,04,ALAN,24,0
A04.133,04,ALAN,25,0
A04.133,04,ALAN,26,0.200649
A04.133,04,ALAN,27,2.48063
A04.133,04,ALAN,28,2.01668
A04.133,04,ALAN,29,25.9217
A04.133,04,ALAN,30,6.02453
A04.133,04,ALAN,31,16.5493
A04.133,04,ALAN,32,0
A04.133,04,ALAN,33,5.75058
A04.133,04,ALAN,34,11.3866
A04.133,04,ALAN,35,56.4608
A04.133,04,ALAN,36,0
A04.133,04,ALAN,37,0.426742
A04.133,04,ALAN,38,9.7556
A04.133,04,ALAN,39,0.835063
A04.133,04,ALAN,40,7.1125
A04.133,04,ALAN,41,2.89388
A04.133,04,ALAN,42,0.412225
A04.133,04,ALAN,43,2.08963
A04.133,04,ALAN,44,2.52458
A04.133,04,ALAN,45,7.18076
A04.133,04,ALAN,46,1.53237
A04.133,04,ALAN,47,0.716913
A04.133,04,ALAN,48,0
A04.133,04,ALAN,49,4.68234
A04.133,04,ALAN,50,101.997
A04.133,04,ALAN,51,16.0051
A04.133,04,ALAN,52,0
A04.133,04,ALAN,53,0
A04.133,04,ALAN,54,0
A04.133,04,ALAN,55,0
A04.133,04,ALAN,56,0
A04.133,04,ALAN,57,0
A04.133,04,ALAN,58,6.51949
A04.133,04,ALAN,59,0
A04.133,04,ALAN,60,0.429123
A04.134,04,ALAN,1,108.579
A04.134,04,ALAN,2,136.766
A04.134,04,ALAN,3,203.193
A04.134,04,ALAN,4,226.505
A04.134,04,ALAN,5,238.846
A04.134,04,ALAN,6,233.784
A04.134,04,ALAN,7,252.399
A04.134,04,ALAN,8,248.952
A04.134,04,ALAN,9,246.053
A04.134,04,ALAN,10,214.701
A04.134,04,ALAN,11,231.406
A04.134,04,ALAN,12,130.281
A04.134,04,ALAN,13,0
A04.134,04,ALAN,14,0
A04.134,04,ALAN,15,0
A04.134,04,ALAN,16,0
A04.134,04,ALAN,17,0
A04.134,04,ALAN,18,0
A04.134,04,ALAN,19,1.97473
A04.134,04,ALAN,20,5.41049
A04.134,04,ALAN,21,2.29301
A04.134,04,ALAN,22,31.2404
A04.134,04,ALAN,23,0
A04.134,04,ALAN,24,2.02248
A04.134,04,ALAN,25,0
A04.134,04,ALAN,26,0
A04.134,04,ALAN,27,0
A04.134,04,ALAN,28,4.05757
A04.134,04,ALAN,29,0
A04.134,04,ALAN,30,0
A04.134,04,ALAN,31,0
A04.134,04,ALAN,32,0
A04.134,04,ALAN,33,0
A04.134,04,ALAN,34,7.97948
A04.134,04,ALAN,35,18.9742
A04.134,04,ALAN,36,43.1079
A04.134,04,ALAN,37,39.904
A04.134,04,ALAN,38,43.8085
A04.134,04,ALAN,39,14.1417
A04.134,04,ALAN,40,6.74357
A04.134,04,ALAN,41,2.13835
A04.134,04,ALAN,42,2.61422
A04.134,04,ALAN,43,2.58235
A04.134,04,ALAN,44,0
A04.134,04,ALAN,45,2.15801
A04.134,04,ALAN,46,0.612815
A04.134,04,ALAN,47,0
A04.134,04,ALAN,48,0
A04.134,04,ALAN,49,0.310726
A04.134,04,ALAN,50,86.3812
A04.134,04,ALAN,51,0.213021
A04.134,04,ALAN,52,0
A04.134,04,ALAN,53,0
A04.134,04,ALAN,54,0
A04.134,04,ALAN,55,0
A04.134,04,ALAN,56,0
A04.134,04,ALAN,57,0
A04.134,04,ALAN,58,1.76288
A04.134,04,ALAN,59,0
A04.134,04,ALAN,60,0
A04.135,04,ALAN,1,0
A04.135,04,ALAN,2,0
A04.135,04,ALAN,3,0
A04.135,04,ALAN,4,0.456251
A04.135,04,ALAN,5,0
A04.135,04,ALAN,6,0
A04.135,04,ALAN,7,0.430508
A04.135,04,ALAN,8,0
A04.135,04,ALAN,9,0.852545
A04.135,04,ALAN,10,0
A04.135,04,ALAN,11,0
A04.135,04,ALAN,12,0.471359
A04.135,04,ALAN,13,0
A04.135,04,ALAN,14,1.55406
A04.135,04,ALAN,15,0
A04.135,04,ALAN,16,2.25149
A04.135,04,ALAN,17,0
A04.135,04,ALAN,18,0.240237
A04.135,04,ALAN,19,0.671823
A04.135,04,ALAN,20,0
A04.135,04,ALAN,21,11.2543
A04.135,04,ALAN,22,0
A04.135,04,ALAN,23,5.40076
A04.135,04,ALAN,24,1.94975
A04.135,04,ALAN,25,0
A04.135,04,ALAN,26,20.0626
A04.135,04,ALAN,27,4.76749
A04.135,04,ALAN,28,7.76134
A04.135,04,ALAN,29,21.8147
A04.135,04,ALAN,30,9.62804
A04.135,04,ALAN,31,0
A04.135,04,ALAN,32,0
A04.135,04,ALAN,33,0
A04.135,04,ALAN,34,18.2333
A04.135,04,ALAN,35,7.68741
A04.135,04,ALAN,36,3.74919
A04.135,04,ALAN,37,21.7158
A04.135,04,ALAN,38,13.2738
A04.135,04,ALAN,39,13.7976
A04.135,04,ALAN,40,50.8282
A04.135,04,ALAN,41,1.29111
A04.135,04,ALAN,42,22.2797
A04.135,04,ALAN,43,34.1879
A04.135,04,ALAN,44,24.3436
A04.135,04,ALAN,45,32.246
A04.135,04,ALAN,46,16.978
A04.135,04,ALAN,47,14.7062
A04.135,04,ALAN,48,9.82542
A04.135,04,ALAN,49,12.5454
A04.135,04,ALAN,50,0.828067
A04.135,04,ALAN,51,5.48005
A04.135,04,ALAN,52,1.70991
A04.135,04,ALAN,53,11.9912
A04.135,04,ALAN,54,11.3076
A04.135,04,ALAN,55,9.13288
A04.135,04,ALAN,56,5.6203
A04.135,04,ALAN,57,13.9727
A04.135,04,ALAN,58,6.0447
A04.135,04,ALAN,59,6.76685
A04.135,04,ALAN,60,12.0515
A04.136,04,ALAN,1,182.467
A04.136,04,ALAN,2,179.668
A04.136,04,ALAN,3,198.576
A04.136,04,ALAN,4,210.01
A04.136,04,ALAN,5,191.447
A04.136,04,ALAN,6,194.182
A04.136,04,ALAN,7,231.33
A04.136,04,ALAN,8,200.956
A04.136,04,ALAN,9,233.704
A04.136,04,ALAN,10,225.901
A04.136,04,ALAN,11,240.82
A04.136,04,ALAN,12,209.467
A04.136,04,ALAN,13,205.016
A04.136,04,ALAN,14,191.475
A04.136,04,ALAN,15,182.835
A04.136,04,ALAN,16,184.929
A04.136,04,ALAN,17,208.407
A04.136,04,ALAN,18,166.624
A04.136,04,ALAN,19,200.256
A04.136,04,ALAN,20,147.138
A04.136,04,ALAN,21,155.582
A04.136,04,ALAN,22,194.469
A04.136,04,ALAN,23,156.349
A04.136,04,ALAN,24,142.608
A04.136,04,ALAN,25,174.168
A04.136,04,ALAN,26,141.411
A04.136,04,ALAN,27,152.103
A04.136,04,ALAN,28,164.456
A04.136,04,ALAN,29,146.246
A04.136,04,ALAN,30,139.735
A04.136,04,ALAN,31,175.319
A04.136,04,ALAN,32,164.305
A04.136,04,ALAN,33,161.108
A04.136,04,ALAN,34,150.752
A04.136,04,ALAN,35,18.1856
A04.136,04,ALAN,36,9.40975
A04.136,04,ALAN,37,9.3988
A04.136,04,ALAN,38,147.548
A04.136,04,ALAN,39,141.658
A04.136,04,ALAN,40,145.292
A04.136,04,ALAN,41,161.247
A04.136,04,ALAN,42,204.97
A04.136,04,ALAN,43,164.424
A04.136,04,ALAN,44,148.831
A04.136,04,ALAN,45,133.914
A04.136,04,ALAN,46,167.898
A04.136,04,ALAN,47,142.1
A04.136,04,ALAN,48,96.3228
A04.136,04,ALAN,49,141.965
A04.136,04,ALAN,50,130.156
A04.136,04,ALAN,51,128.024
A04.136,04,ALAN,52,141.798
A04.136,04,ALAN,53,139.247
A04.136,04,ALAN,54,83.0888
A04.136,04,ALAN,55,82.2979
A04.136,04,ALAN,56,77.697
A04.136,04,ALAN,57,54.2674
A04.136,04,ALAN,58,74.5258
A04.136,04,ALAN,59,79.7259
A04.136,04,ALAN,60,59.6031
A05.137,05,ALAN,1,340.977
A05.137,05,ALAN,2,276.357
A05.137,05,ALAN,3,249.097
A05.137,05,ALAN,4,273.673
A05.137,05,ALAN,5,281.252
A05.137,05,ALAN,6,247.792
A05.137,05,ALAN,7,307.824
A05.137,05,ALAN,8,287.287
A05.137,05,ALAN,9,195.845
A05.137,05,ALAN,10,199.939
A05.137,05,ALAN,11,204.128
A05.137,05,ALAN,12,251.097
A05.137,05,ALAN,13,275.225
A05.137,05,ALAN,14,232.026
A05.137,05,ALAN,15,218.712
A05.137,05,ALAN,16,220.679
A05.137,05,ALAN,17,203.564
A05.137,05,ALAN,18,125.063
A05.137,05,ALAN,19,61.439
A05.137,05,ALAN,20,2.51968
A05.137,05,ALAN,21,0.824415
A05.137,05,ALAN,22,0
A05.137,05,ALAN,23,0
A05.137,05,ALAN,24,0
A05.137,05,ALAN,25,0
A05.137,05,ALAN,26,0
A05.137,05,ALAN,27,0.861992
A05.137,05,ALAN,28,0
A05.137,05,ALAN,29,0
A05.137,05,ALAN,30,0
A05.137,05,ALAN,31,5.6288
A05.137,05,ALAN,32,0.205613
A05.137,05,ALAN,33,0
A05.137,05,ALAN,34,0
A05.137,05,ALAN,35,0
A05.137,05,ALAN,36,0
A05.137,05,ALAN,37,0
A05.137,05,ALAN,38,0
A05.137,05,ALAN,39,1.44744
A05.137,05,ALAN,40,0
A05.137,05,ALAN,41,0
A05.137,05,ALAN,42,0
A05.137,05,ALAN,43,0
A05.137,05,ALAN,44,0
A05.137,05,ALAN,45,2.5772
A05.137,05,ALAN,46,0
A05.137,05,ALAN,47,0
A05.137,05,ALAN,48,0
A05.137,05,ALAN,49,0
A05.137,05,ALAN,50,6.67683
A05.137,05,ALAN,51,0
A05.137,05,ALAN,52,0.411591
A05.137,05,ALAN,53,0
A05.137,05,ALAN,54,0
A05.137,05,ALAN,55,0
A05.137,05,ALAN,56,0
A05.137,05,ALAN,57,0
A05.137,05,ALAN,58,0
A05.137,05,ALAN,59,0
A05.137,05,ALAN,60,0
A05.138,05,ALAN,1,325.226
A05.138,05,ALAN,2,275.03
A05.138,05,ALAN,3,291.039
A05.138,05,ALAN,4,283.41
A05.138,05,ALAN,5,228.32
A05.138,05,ALAN,6,223.953
A05.138,05,ALAN,7,189.095
A05.138,05,ALAN,8,202.062
A05.138,05,ALAN,9,231.338
A05.138,05,ALAN,10,234.123
A05.138,05,ALAN,11,191.542
A05.138,05,ALAN,12,202.615
A05.138,05,ALAN,13,205.206
A05.138,05,ALAN,14,225.561
A05.138,05,ALAN,15,241.375
A05.138,05,ALAN,16,216.886
A05.138,05,ALAN,17,226.439
A05.138,05,ALAN,18,240.95
A05.138,05,ALAN,19,244.14
A05.138,05,ALAN,20,227.053
A05.138,05,ALAN,21,134.261
A05.138,05,ALAN,22,3.6947
A05.138,05,ALAN,23,45.0428
A05.138,05,ALAN,24,0.442622
A05.138,05,ALAN,25,0
A05.138,05,ALAN,26,0
A05.138,05,ALAN,27,0
A05.138,05,ALAN,28,0
A05.138,05,ALAN,29,0
A05.138,05,ALAN,30,0
A05.138,05,ALAN,31,0
A05.138,05,ALAN,32,0
A05.138,05,ALAN,33,0
A05.138,05,ALAN,34,0
A05.138,05,ALAN,35,0
A05.138,05,ALAN,36,0
A05.138,05,ALAN,37,0
A05.138,05,ALAN,38,0.457871
A05.138,05,ALAN,39,0
A05.138,05,ALAN,40,0
A05.138,05,ALAN,41,2.69786
A05.138,05,ALAN,42,0.200905
A05.138,05,ALAN,43,0
A05.138,05,ALAN,44,0
A05.138,05,ALAN,45,0
A05.138,05,ALAN,46,0
A05.138,05,ALAN,47,0
A05.138,05,ALAN,48,8.4061
A05.138,05,ALAN,49,0.871693
A05.138,05,ALAN,50,0
A05.138,05,ALAN,51,3.59093
A05.138,05,ALAN,52,7.8344
A05.138,05,ALAN,53,13.5986
A05.138,05,ALAN,54,3.78325
A05.138,05,ALAN,55,2.94764
A05.138,05,ALAN,56,0.201683
A05.138,05,ALAN,57,0.838993
A05.138,05,ALAN,58,0
A05.138,05,ALAN,59,2.47608
A05.138,05,ALAN,60,0.615103
A05.139,05,ALAN,1,102.641
A05.139,05,ALAN,2,0
A05.139,05,ALAN,3,0
A05.139,05,ALAN,4,0
A05.139,05,ALAN,5,0
A05.139,05,ALAN,6,0
A05.139,05,ALAN,7,0
A05.139,05,ALAN,8,0
A05.139,05,ALAN,9,0
A05.139,05,ALAN,10,2.86237
A05.139,05,ALAN,11,0.206761
A05.139,05,ALAN,12,0
A05.139,05,ALAN,13,0
A05.139,05,ALAN,14,74.5871
A05.139,05,ALAN,15,0
A05.139,05,ALAN,16,21.9042
A05.139,05,ALAN,17,0
A05.139,05,ALAN,18,0
A05.139,05,ALAN,19,0
A05.139,05,ALAN,20,0
A05.139,05,ALAN,21,13.8816
A05.139,05,ALAN,22,0
A05.139,05,ALAN,23,0
A05.139,05,ALAN,24,0
A05.139,05,ALAN,25,0
A05.139,05,ALAN,26,37.0564
A05.139,05,ALAN,27,0
A05.139,05,ALAN,28,0
A05.139,05,ALAN,29,0
A05.139,05,ALAN,30,0
A05.139,05,ALAN,31,9.01658
A05.139,05,ALAN,32,0
A05.139,05,ALAN,33,0
A05.139,05,ALAN,34,0
A05.139,05,ALAN,35,0
A05.139,05,ALAN,36,0
A05.139,05,ALAN,37,0
A05.139,05,ALAN,38,0
A05.139,05,ALAN,39,0
A05.139,05,ALAN,40,0
A05.139,05,ALAN,41,0.823272
A05.139,05,ALAN,42,0.630332
A05.139,05,ALAN,43,1.19374
A05.139,05,ALAN,44,0
A05.139,05,ALAN,45,0
A05.139,05,ALAN,46,14.6075
A05.139,05,ALAN,47,0
A05.139,05,ALAN,48,0
A05.139,05,ALAN,49,5.5197
A05.139,05,ALAN,50,7.11092
A05.139,05,ALAN,51,0.842908
A05.139,05,ALAN,52,23.6869
A05.139,05,ALAN,53,0
A05.139,05,ALAN,54,0
A05.139,05,ALAN,55,0
A05.139,05,ALAN,56,0
A05.139,05,ALAN,57,0
A05.139,05,ALAN,58,0
A05.139,05,ALAN,59,0
A05.139,05,ALAN,60,0
A05.140,05,ALAN,1,5.69012
A05.140,05,ALAN,2,0
A05.140,05,ALAN,3,0
A05.140,05,ALAN,4,21.5263
A05.140,05,ALAN,5,4.43175
A05.140,05,ALAN,6,4.52456
A05.140,05,ALAN,7,5.03044
A05.140,05,ALAN,8,19.2539
A05.140,05,ALAN,9,28.4537
A05.140,05,ALAN,10,37.9755
A05.140,05,ALAN,11,0
A05.140,05,ALAN,12,0
A05.140,05,ALAN,13,0
A05.140,05,ALAN,14,0
A05.140,05,ALAN,15,0
A05.140,05,ALAN,16,0
A05.140,05,ALAN,17,0
A05.140,05,ALAN,18,0
A05.140,05,ALAN,19,0
A05.140,05,ALAN,20,1.39099
A05.140,05,ALAN,21,0
A05.140,05,ALAN,22,0
A05.140,05,ALAN,23,0
A05.140,05,ALAN,24,0
A05.140,05,ALAN,25,0
A05.140,05,ALAN,26,0
A05.140,05,ALAN,27,0
A05.140,05,ALAN,28,0
A05.140,05,ALAN,29,0
A05.140,05,ALAN,30,0
A05.140,05,ALAN,31,0
A05.140,05,ALAN,32,0
A05.140,05,ALAN,33,0
A05.140,05,ALAN,34,0
A05.140,05,ALAN,35,0
A05.140,05,ALAN,36,0
A05.140,05,ALAN,37,0
A05.140,05,ALAN,38,0
A05.140,05,ALAN,39,0
A05.140,05,ALAN,40,0
A05.140,05,ALAN,41,0
A05.140,05,ALAN,42,0
A05.140,05,ALAN,43,0
A05.140,05,ALAN,44,3.25606
A05.140,05,ALAN,45,0
A05.140,05,ALAN,46,0
A05.140,05,ALAN,47,0
A05.140,05,ALAN,48,0
A05.140,05,ALAN,49,0
A05.140,05,ALAN,50,0
A05.140,05,ALAN,51,0
A05.140,05,ALAN,52,0
A05.140,05,ALAN,53,0
A05.140,05,ALAN,54,0
A05.140,05,ALAN,55,0
A05.140,05,ALAN,56,0
A05.140,05,ALAN,57,0
A05.140,05,ALAN,58,0
A05.140,05,ALAN,59,0
A05.140,05,ALAN,60,0
C05.141,05,Control,1,143.494
C05.141,05,Control,2,147.256
C05.141,05,Control,3,149.565
C05.141,05,Control,4,134.58
C05.141,05,Control,5,189.716
C05.141,05,Control,6,149.968
C05.141,05,Control,7,206.938
C05.141,05,Control,8,234.942
C05.141,05,Control,9,228.663
C05.141,05,Control,10,231.428
C05.141,05,Control,11,273.138
C05.141,05,Control,12,288.13
C05.141,05,Control,13,273.961
C05.141,05,Control,14,195.953
C05.141,05,Control,15,108.24
C05.141,05,Control,16,199.093
C05.141,05,Control,17,217.715
C05.141,05,Control,18,224.864
C05.141,05,Control,19,245.262
C05.141,05,Control,20,241.731
C05.141,05,Control,21,230.804
C05.141,05,Control,22,210.021
C05.141,05,Control,23,224.547
C05.141,05,Control,24,225.539
C05.141,05,Control,25,230.535
C05.141,05,Control,26,179.3
C05.141,05,Control,27,200.25
C05.141,05,Control,28,165.99
C05.141,05,Control,29,208.012
C05.141,05,Control,30,223.688
C05.141,05,Control,31,227.35
C05.141,05,Control,32,234.226
C05.141,05,Control,33,193.991
C05.141,05,Control,34,203.977
C05.141,05,Control,35,223.684
C05.141,05,Control,36,186.474
C05.141,05,Control,37,186.876
C05.141,05,Control,38,218.433
C05.141,05,Control,39,202.441
C05.141,05,Control,40,220.183
C05.141,05,Control,41,203.229
C05.141,05,Control,42,160.529
C05.141,05,Control,43,206.499
C05.141,05,Control,44,207.923
C05.141,05,Control,45,230.447
C05.141,05,Control,46,199.421
C05.141,05,Control,47,240.629
C05.141,05,Control,48,63.8826
C05.141,05,Control,49,139.47
C05.141,05,Control,50,197.506
C05.141,05,Control,51,228.151
C05.141,05,Control,52,221.328
C05.141,05,Control,53,175.808
C05.141,05,Control,54,192.144
C05.141,05,Control,55,155.872
C05.141,05,Control,56,179.492
C05.141,05,Control,57,187.783
C05.141,05,Control,58,188.051
C05.141,05,Control,59,99.2823
C05.141,05,Control,60,161.928
C05.142,05,Control,1,91.1148
C05.142,05,Control,2,23.5898
C05.142,05,Control,3,11.6065
C05.142,05,Control,4,0
C05.142,05,Control,5,0
C05.142,05,Control,6,0
C05.142,05,Control,7,0
C05.142,05,Control,8,0.861566
C05.142,05,Control,9,90.1022
C05.142,05,Control,10,73.8823
C05.142,05,Control,11,0
C05.142,05,Control,12,0
C05.142,05,Control,13,0
C05.142,05,Control,14,0
C05.142,05,Control,15,2.53863
C05.142,05,Control,16,0
C05.142,05,Control,17,0
C05.142,05,Control,18,0
C05.142,05,Control,19,0
C05.142,05,Control,20,0
C05.142,05,Control,21,0
C05.142,05,Control,22,0
C05.142,05,Control,23,0
C05.142,05,Control,24,0
C05.142,05,Control,25,9.98267
C05.142,05,Control,26,6.46487
C05.142,05,Control,27,0.407754
C05.142,05,Control,28,0
C05.142,05,Control,29,0
C05.142,05,Control,30,0
C05.142,05,Control,31,0
C05.142,05,Control,32,18.447
C05.142,05,Control,33,0
C05.142,05,Control,34,0
C05.142,05,Control,35,0
C05.142,05,Control,36,1.58624
C05.142,05,Control,37,0
C05.142,05,Control,38,0
C05.142,05,Control,39,0
C05.142,05,Control,40,0
C05.142,05,Control,41,0
C05.142,05,Control,42,0
C05.142,05,Control,43,0
C05.142,05,Control,44,0
C05.142,05,Control,45,0
C05.142,05,Control,46,0
C05.142,05,Control,47,0
C05.142,05,Control,48,0
C05.142,05,Control,49,0
C05.142,05,Control,50,0
C05.142,05,Control,51,0
C05.142,05,Control,52,0
C05.142,05,Control,53,0
C05.142,05,Control,54,0
C05.142,05,Control,55,0
C05.142,05,Control,56,0
C05.142,05,Control,57,0
C05.142,05,Control,58,0
C05.142,05,Control,59,0
C05.142,05,Control,60,0
C05.143,05,Control,1,73.0267
C05.143,05,Control,2,0
C05.143,05,Control,3,0
C05.143,05,Control,4,0
C05.143,05,Control,5,9.59978
C05.143,05,Control,6,20.9218
C05.143,05,Control,7,8.06367
C05.143,05,Control,8,0
C05.143,05,Control,9,0
C05.143,05,Control,10,0
C05.143,05,Control,11,3.41048
C05.143,05,Control,12,0
C05.143,05,Control,13,0
C05.143,05,Control,14,0
C05.143,05,Control,15,5.38832
C05.143,05,Control,16,0
C05.143,05,Control,17,0
C05.143,05,Control,18,0
C05.143,05,Control,19,4.58928
C05.143,05,Control,20,0
C05.143,05,Control,21,0
C05.143,05,Control,22,0
C05.143,05,Control,23,0
C05.143,05,Control,24,0
C05.143,05,Control,25,0
C05.143,05,Control,26,0
C05.143,05,Control,27,0
C05.143,05,Control,28,0
C05.143,05,Control,29,0
C05.143,05,Control,30,1.0966
C05.143,05,Control,31,0
C05.143,05,Control,32,0
C05.143,05,Control,33,35.132
C05.143,05,Control,34,0
C05.143,05,Control,35,0
C05.143,05,Control,36,0
C05.143,05,Control,37,0
C05.143,05,Control,38,0
C05.143,05,Control,39,0
C05.143,05,Control,40,0
C05.143,05,Control,41,0
C05.143,05,Control,42,0
C05.143,05,Control,43,0
C05.143,05,Control,44,0
C05.143,05,Control,45,0
C05.143,05,Control,46,0
C05.143,05,Control,47,7.09589
C05.143,05,Control,48,0
C05.143,05,Control,49,0
C05.143,05,Control,50,0
C05.143,05,Control,51,0
C05.143,05,Control,52,0
C05.143,05,Control,53,0.837697
C05.143,05,Control,54,0
C05.143,05,Control,55,4.16409
C05.143,05,Control,56,0
C05.143,05,Control,57,0
C05.143,05,Control,58,0
C05.143,05,Control,59,0
C05.143,05,Control,60,0
C05.144,05,Control,1,125.755
C05.144,05,Control,2,50.3256
C05.144,05,Control,3,108.242
C05.144,05,Control,4,182.997
C05.144,05,Control,5,175.075
C05.144,05,Control,6,172.866
C05.144,05,Control,7,155.32
C05.144,05,Control,8,124.482
C05.144,05,Control,9,149.325
C05.144,05,Control,10,118.349
C05.144,05,Control,11,149.383
C05.144,05,Control,12,104.42
C05.144,05,Control,13,126.162
C05.144,05,Control,14,120.205
C05.144,05,Control,15,104.134
C05.144,05,Control,16,92.0397
C05.144,05,Control,17,0
C05.144,05,Control,18,0
C05.144,05,Control,19,0
C05.144,05,Control,20,1.90584
C05.144,05,Control,21,0
C05.144,05,Control,22,0
C05.144,05,Control,23,0
C05.144,05,Control,24,0
C05.144,05,Control,25,0
C05.144,05,Control,26,0
C05.144,05,Control,27,0
C05.144,05,Control,28,4.01232
C05.144,05,Control,29,0
C05.144,05,Control,30,0
C05.144,05,Control,31,16.2412
C05.144,05,Control,32,9.09139
C05.144,05,Control,33,0
C05.144,05,Control,34,0
C05.144,05,Control,35,79.884
C05.144,05,Control,36,177.751
C05.144,05,Control,37,164.87
C05.144,05,Control,38,110.35
C05.144,05,Control,39,0
C05.144,05,Control,40,0
C05.144,05,Control,41,0
C05.144,05,Control,42,48.0809
C05.144,05,Control,43,6.94573
C05.144,05,Control,44,104.947
C05.144,05,Control,45,35.6264
C05.144,05,Control,46,0
C05.144,05,Control,47,0
C05.144,05,Control,48,3.64504
C05.144,05,Control,49,0
C05.144,05,Control,50,0
C05.144,05,Control,51,0
C05.144,05,Control,52,0
C05.144,05,Control,53,0
C05.144,05,Control,54,0
C05.144,05,Control,55,0
C05.144,05,Control,56,2.89497
C05.144,05,Control,57,0
C05.144,05,Control,58,0
C05.144,05,Control,59,0
C05.144,05,Control,60,0
A02.145,02,ALAN,1,182.386
A02.145,02,ALAN,2,152.55
A02.145,02,ALAN,3,176.673
A02.145,02,ALAN,4,183.861
A02.145,02,ALAN,5,194.364
A02.145,02,ALAN,6,167.452
A02.145,02,ALAN,7,234.95
A02.145,02,ALAN,8,228.934
A02.145,02,ALAN,9,209.185
A02.145,02,ALAN,10,174.765
A02.145,02,ALAN,11,165.376
A02.145,02,ALAN,12,186.105
A02.145,02,ALAN,13,146.259
A02.145,02,ALAN,14,131.638
A02.145,02,ALAN,15,131.597
A02.145,02,ALAN,16,87.98
A02.145,02,ALAN,17,37.9397
A02.145,02,ALAN,18,30.3764
A02.145,02,ALAN,19,23.179
A02.145,02,ALAN,20,5.8456
A02.145,02,ALAN,21,0
A02.145,02,ALAN,22,0
A02.145,02,ALAN,23,16.5493
A02.145,02,ALAN,24,1.56194
A02.145,02,ALAN,25,0
A02.145,02,ALAN,26,8.55598
A02.145,02,ALAN,27,15.4481
A02.145,02,ALAN,28,7.7812
A02.145,02,ALAN,29,29.0653
A02.145,02,ALAN,30,75.1254
A02.145,02,ALAN,31,118.896
A02.145,02,ALAN,32,101.448
A02.145,02,ALAN,33,103.464
A02.145,02,ALAN,34,86.8609
A02.145,02,ALAN,35,111.076
A02.145,02,ALAN,36,64.1068
A02.145,02,ALAN,37,49.7944
A02.145,02,ALAN,38,6.20398
A02.145,02,ALAN,39,4.82523
A02.145,02,ALAN,40,0
A02.145,02,ALAN,41,0
A02.145,02,ALAN,42,0
A02.145,02,ALAN,43,0
A02.145,02,ALAN,44,4.78035
A02.145,02,ALAN,45,34.6647
A02.145,02,ALAN,46,86.0889
A02.145,02,ALAN,47,129.498
A02.145,02,ALAN,48,101.551
A02.145,02,ALAN,49,33.8829
A02.145,02,ALAN,50,54.8412
A02.145,02,ALAN,51,9.58162
A02.145,02,ALAN,52,28.7659
A02.145,02,ALAN,53,62.9456
A02.145,02,ALAN,54,38.787
A02.145,02,ALAN,55,33.7645
