Subject_ID,Replicate,Treatment,Stimulation,Index
C01.086,01,Control,13,-1
C01.086,01,Control,14,-1
C01.086,01,Control,15,-1
C01.086,01,Control,16,-1
C01.086,01,Control,17,-0.974975624
C01.086,01,Control,18,-1
C01.086,01,Control,19,-0.976869625
C01.086,01,Control,20,-1
C01.086,01,Control,21,-1
C01.086,01,Control,22,-1
C01.086,01,Control,23,-1
C01.086,01,Control,24,-1
C01.086,01,Control,25,-1
C01.088,01,Control,1,-0.607792755
C01.088,01,Control,2,-0.711370378
C01.088,01,Control,3,-0.908245277
C01.088,01,Control,4,-0.828853018
C01.088,01,Control,5,-1
C01.088,01,Control,6,-0.94527717
C01.088,01,Control,7,-1
C01.088,01,Control,8,-0.89310288
C01.088,01,Control,9,-1
C01.088,01,Control,10,-1
C01.088,01,Control,11,-1
C01.088,01,Control,12,-1
C01.088,01,Control,13,-1
C01.088,01,Control,14,-1
C01.088,01,Control,15,-0.978033195
C01.088,01,Control,16,-0.977123017
C01.088,01,Control,17,-1
C01.088,01,Control,18,-1
C01.088,01,Control,19,-0.978091471
C01.088,01,Control,20,-1
C01.088,01,Control,21,-1
C01.088,01,Control,22,-1
C01.088,01,Control,23,-1
C01.088,01,Control,24,-1
C01.088,01,Control,25,-1
C02.089,02,Control,1,-1
C02.089,02,Control,2,-1
C02.089,02,Control,3,-1
C02.089,02,Control,4,-1
C02.089,02,Control,5,-1
C02.089,02,Control,6,-1
C02.089,02,Control,7,-1
C02.089,02,Control,8,-1
C02.089,02,Control,9,-1
C02.089,02,Control,10,-1
C02.089,02,Control,11,-1
C02.089,02,Control,12,-1
C02.089,02,Control,13,-1
C02.089,02,Control,14,-1
C02.089,02,Control,15,-1
C02.089,02,Control,16,-1
C02.089,02,Control,17,-1
C02.089,02,Control,18,-1
C02.089,02,Control,19,-1
C02.089,02,Control,20,-1
C02.089,02,Control,21,-1
C02.089,02,Control,22,-1
C02.089,02,Control,23,-1
C02.089,02,Control,24,-1
C02.089,02,Control,25,-1
C02.090,02,Control,1,-0.695345998
C02.090,02,Control,2,-1
C02.090,02,Control,3,-1
C02.090,02,Control,4,-1
C02.090,02,Control,5,-1
C02.090,02,Control,6,-1
C02.090,02,Control,7,-1
C02.090,02,Control,8,-1
C02.090,02,Control,9,-1
C02.090,02,Control,10,-1
C02.090,02,Control,11,-1
C02.090,02,Control,12,-1
C02.090,02,Control,13,-1
C02.090,02,Control,14,-1
C02.090,02,Control,15,-1
C02.090,02,Control,16,-1
C02.090,02,Control,17,-1
C02.090,02,Control,18,-1
C02.090,02,Control,19,-1
C02.090,02,Control,20,-1
C02.090,02,Control,21,-1
C02.090,02,Control,22,-1
C02.090,02,Control,23,-1
C02.090,02,Control,24,-1
C02.090,02,Control,25,-1
C02.092,02,Control,1,-1
C02.092,02,Control,2,-0.015447812
C02.092,02,Control,3,-1
C02.092,02,Control,4,-1
C02.092,02,Control,5,-0.09766629
C02.092,02,Control,6,1.315535868
C02.092,02,Control,7,-1
C02.092,02,Control,8,-1
C02.092,02,Control,9,-1
C02.092,02,Control,10,-1
C02.092,02,Control,11,-1
C02.092,02,Control,12,-1
C02.092,02,Control,13,-1
C02.092,02,Control,14,-1
C02.092,02,Control,15,-1
C02.092,02,Control,16,-1
C02.092,02,Control,17,-1
C02.092,02,Control,18,-1
C02.092,02,Control,19,-1
C02.092,02,Control,20,-1
C02.092,02,Control,21,-1
C02.092,02,Control,22,-1
C02.092,02,Control,23,-1
C02.092,02,Control,24,-1
C02.092,02,Control,25,-1
A02.093,02,ALAN,1,-0.837246931
A02.093,02,ALAN,2,-0.724174472
A02.093,02,ALAN,3,-0.907031944
A02.093,02,ALAN,4,-0.374927411
A02.093,02,ALAN,5,-0.804938033
A02.093,02,ALAN,6,-0.842211518
A02.093,02,ALAN,7,-1
A02.093,02,ALAN,8,-0.974729249
A02.093,02,ALAN,9,-0.948640664
A02.093,02,ALAN,10,-1
A02.093,02,ALAN,11,-1
A02.093,02,ALAN,12,-0.949557766
A02.093,02,ALAN,13,-1
A02.093,02,ALAN,14,-1
A02.093,02,ALAN,15,-1
A02.093,02,ALAN,16,-1
A02.093,02,ALAN,17,-1
A02.093,02,ALAN,18,-1
A02.093,02,ALAN,19,-1
A02.093,02,ALAN,20,-1
A02.093,02,ALAN,21,-1
A02.093,02,ALAN,22,-1
A02.093,02,ALAN,23,-0.9433413
A02.093,02,ALAN,24,-1
A02.093,02,ALAN,25,-0.974575014
A02.094,02,ALAN,1,-0.350434172
A02.094,02,ALAN,2,-0.458351048
A02.094,02,ALAN,3,-0.453839987
A02.094,02,ALAN,4,-0.230846905
A02.094,02,ALAN,5,-0.690082511
A02.094,02,ALAN,6,-0.634386034
A02.094,02,ALAN,7,-0.537769331
A02.094,02,ALAN,8,-0.97998793
A02.094,02,ALAN,9,-1
A02.094,02,ALAN,10,-0.926654266
A02.094,02,ALAN,11,-0.901580853
A02.094,02,ALAN,12,-0.960401113
A02.094,02,ALAN,13,-0.979339465
A02.094,02,ALAN,14,-0.981210726
A02.094,02,ALAN,15,-1
A02.094,02,ALAN,16,-0.957880576
A02.094,02,ALAN,17,-1
A02.094,02,ALAN,18,-1
A02.094,02,ALAN,19,-0.962261926
A02.094,02,ALAN,20,-1
A02.094,02,ALAN,21,-1
A02.094,02,ALAN,22,-1
A02.094,02,ALAN,23,-1
A02.094,02,ALAN,24,-1
A02.094,02,ALAN,25,-1
C06.097,06,Control,1,-1
C06.097,06,Control,2,-0.619916011
C06.097,06,Control,3,-1
C06.097,06,Control,4,-1
C06.097,06,Control,5,-1
C06.097,06,Control,6,-1
C06.097,06,Control,7,-1
C06.097,06,Control,8,-1
C06.097,06,Control,9,-1
C06.097,06,Control,10,-1
C06.097,06,Control,11,-1
C06.097,06,Control,12,-1
C06.097,06,Control,13,-1
C06.097,06,Control,14,-1
C06.097,06,Control,15,-1
C06.097,06,Control,16,-1
C06.097,06,Control,17,-1
C06.097,06,Control,18,-1
C06.097,06,Control,19,-1
C06.097,06,Control,20,-1
C06.097,06,Control,21,-1
C06.097,06,Control,22,-1
C06.097,06,Control,23,-1
C06.097,06,Control,24,-1
C06.097,06,Control,25,-1
C06.099,06,Control,1,-0.889843892
C06.099,06,Control,2,-1
C06.099,06,Control,3,-1
C06.099,06,Control,4,-1
C06.099,06,Control,5,-1
C06.099,06,Control,6,-1
C06.099,06,Control,7,-1
C06.099,06,Control,8,-1
C06.099,06,Control,9,-1
C06.099,06,Control,10,-1
C06.099,06,Control,11,-1
C06.099,06,Control,12,-1
C06.099,06,Control,13,-1
C06.099,06,Control,14,-1
C06.099,06,Control,15,-1
C06.099,06,Control,16,-1
C06.099,06,Control,17,-1
C06.099,06,Control,18,-1
C06.099,06,Control,19,-1
C06.099,06,Control,20,-1
C06.099,06,Control,21,-1
C06.099,06,Control,22,-1
C06.099,06,Control,23,-1
C06.099,06,Control,24,-1
C06.099,06,Control,25,-1
A06.101,06,ALAN,1,-0.25625284
A06.101,06,ALAN,2,-0.264417648
A06.101,06,ALAN,3,-0.761791573
A06.101,06,ALAN,4,-1
A06.101,06,ALAN,5,-1
A06.101,06,ALAN,6,-1
A06.101,06,ALAN,7,-1
A06.101,06,ALAN,8,-0.967657178
A06.101,06,ALAN,9,-0.776500096
A06.101,06,ALAN,10,-1
A06.101,06,ALAN,11,-1
A06.101,06,ALAN,12,-1
A06.101,06,ALAN,13,-0.927962437
A06.101,06,ALAN,14,-0.91415629
A06.101,06,ALAN,15,-1
A06.101,06,ALAN,16,-0.955083561
A06.101,06,ALAN,17,-1
A06.101,06,ALAN,18,-1
A06.101,06,ALAN,19,-1
A06.101,06,ALAN,20,-1
A06.101,06,ALAN,21,-1
A06.101,06,ALAN,22,-1
A06.101,06,ALAN,23,-1
A06.101,06,ALAN,24,-1
A06.101,06,ALAN,25,-1
A06.102,06,ALAN,1,-0.326949067
A06.102,06,ALAN,2,-1
A06.102,06,ALAN,3,-0.934861422
A06.102,06,ALAN,4,-1
A06.102,06,ALAN,5,-1
A06.102,06,ALAN,6,-1
A06.102,06,ALAN,7,-1
A06.102,06,ALAN,8,-1
A06.102,06,ALAN,9,-1
A06.102,06,ALAN,10,-1
A06.102,06,ALAN,11,-1
A06.102,06,ALAN,12,-1
A06.102,06,ALAN,13,-1
A06.102,06,ALAN,14,-1
A06.102,06,ALAN,15,-1
A06.102,06,ALAN,16,-0.526217553
A06.102,06,ALAN,17,-0.663820943
A06.102,06,ALAN,18,-0.811633088
A06.102,06,ALAN,19,-1
A06.102,06,ALAN,20,-1
A06.102,06,ALAN,21,-1
A06.102,06,ALAN,22,-1
A06.102,06,ALAN,23,-1
A06.102,06,ALAN,24,-1
A06.102,06,ALAN,25,-1
A06.103,06,ALAN,1,-0.96521533
A06.103,06,ALAN,2,-1
A06.103,06,ALAN,3,-1
A06.103,06,ALAN,4,-1
A06.103,06,ALAN,5,-0.861273753
A06.103,06,ALAN,6,-1
A06.103,06,ALAN,7,-1
A06.103,06,ALAN,8,-0.967021407
A06.103,06,ALAN,9,-0.924921541
A06.103,06,ALAN,10,-1
A06.103,06,ALAN,11,-1
A06.103,06,ALAN,12,-1
A06.103,06,ALAN,13,-1
A06.103,06,ALAN,14,-1
A06.103,06,ALAN,15,-1
A06.103,06,ALAN,16,-1
A06.103,06,ALAN,17,-1
A06.103,06,ALAN,18,-1
A06.103,06,ALAN,19,-0.96467395
A06.103,06,ALAN,20,-1
A06.103,06,ALAN,21,-1
A06.103,06,ALAN,22,-1
A06.103,06,ALAN,23,-1
A06.103,06,ALAN,24,-0.96504258
A06.103,06,ALAN,25,-1
A06.104,06,ALAN,1,-1
A06.104,06,ALAN,2,0.165720481
A06.104,06,ALAN,3,-0.956156712
A06.104,06,ALAN,4,-0.701596688
A06.104,06,ALAN,5,-1
A06.104,06,ALAN,6,-1
A06.104,06,ALAN,7,-0.847892766
A06.104,06,ALAN,8,-0.916797556
A06.104,06,ALAN,9,-0.959664893
A06.104,06,ALAN,10,-1
A06.104,06,ALAN,11,-1
A06.104,06,ALAN,12,-1
A06.104,06,ALAN,13,-1
A06.104,06,ALAN,14,-0.957751429
A06.104,06,ALAN,15,-0.959088311
A06.104,06,ALAN,16,-1
A06.104,06,ALAN,17,-1
A06.104,06,ALAN,18,-0.956246205
A06.104,06,ALAN,19,-0.957535186
A06.104,06,ALAN,20,-1
A06.104,06,ALAN,21,-1
A06.104,06,ALAN,22,-1
A06.104,06,ALAN,23,-1
A06.104,06,ALAN,24,-1
A06.104,06,ALAN,25,-0.959657008
A01.105,01,ALAN,1,-0.237272011
A01.105,01,ALAN,2,-0.763555328
A01.105,01,ALAN,3,-1
A01.105,01,ALAN,4,-1
A01.105,01,ALAN,5,-1
A01.105,01,ALAN,6,-1
A01.105,01,ALAN,7,-1
A01.105,01,ALAN,8,-1
A01.105,01,ALAN,9,-1
A01.105,01,ALAN,10,-1
A01.105,01,ALAN,11,-1
A01.105,01,ALAN,12,-1
A01.105,01,ALAN,13,-1
A01.105,01,ALAN,14,-1
A01.105,01,ALAN,15,-1
A01.105,01,ALAN,16,-1
A01.105,01,ALAN,17,-1
A01.105,01,ALAN,18,-1
A01.105,01,ALAN,19,-1
A01.105,01,ALAN,20,-1
A01.105,01,ALAN,21,-1
A01.105,01,ALAN,22,-1
A01.105,01,ALAN,23,-1
A01.105,01,ALAN,24,-1
A01.105,01,ALAN,25,-1
A01.106,01,ALAN,1,-0.942504553
A01.106,01,ALAN,2,-0.941268273
A01.106,01,ALAN,3,-0.927195109
A01.106,01,ALAN,4,-1
A01.106,01,ALAN,5,-1
A01.106,01,ALAN,6,-1
A01.106,01,ALAN,7,-1
A01.106,01,ALAN,8,-1
A01.106,01,ALAN,9,-1
A01.106,01,ALAN,10,-1
A01.106,01,ALAN,11,-1
A01.106,01,ALAN,12,-1
A01.106,01,ALAN,13,-1
A01.106,01,ALAN,14,-1
A01.106,01,ALAN,15,-1
A01.106,01,ALAN,16,-1
A01.106,01,ALAN,17,-1
A01.106,01,ALAN,18,-1
A01.106,01,ALAN,19,-1
A01.106,01,ALAN,20,-1
A01.106,01,ALAN,21,-1
A01.106,01,ALAN,22,-1
A01.106,01,ALAN,23,-1
A01.106,01,ALAN,24,-1
A01.106,01,ALAN,25,-1
A01.108,01,ALAN,1,0.173908806
A01.108,01,ALAN,2,-0.199609622
A01.108,01,ALAN,3,-0.800504779
A01.108,01,ALAN,4,-0.918916094
A01.108,01,ALAN,5,-0.831312709
A01.108,01,ALAN,6,-0.934170066
A01.108,01,ALAN,7,-0.954228199
A01.108,01,ALAN,8,-1
A01.108,01,ALAN,9,-0.806640095
A01.108,01,ALAN,10,-1
A01.108,01,ALAN,11,-1
A01.108,01,ALAN,12,-1
A01.108,01,ALAN,13,-1
A01.108,01,ALAN,14,-1
A01.108,01,ALAN,15,-1
A01.108,01,ALAN,16,-1
A01.108,01,ALAN,17,-1
A01.108,01,ALAN,18,-1
A01.108,01,ALAN,19,-1
A01.108,01,ALAN,20,-1
A01.108,01,ALAN,21,-1
A01.108,01,ALAN,22,-1
A01.108,01,ALAN,23,-1
A01.108,01,ALAN,24,-1
A01.108,01,ALAN,25,-1
C01.109,01,Control,1,-1
C01.109,01,Control,2,-1
C01.109,01,Control,3,-1
C01.109,01,Control,4,-1
C01.109,01,Control,5,-1
C01.109,01,Control,6,-1
C01.109,01,Control,7,-1
C01.109,01,Control,8,-1
C01.109,01,Control,9,-1
C01.109,01,Control,10,-1
C01.109,01,Control,11,-1
C01.109,01,Control,12,-1
C01.109,01,Control,13,-1
C01.109,01,Control,14,-1
C01.109,01,Control,15,-1
C01.109,01,Control,16,-1
C01.109,01,Control,17,-1
C01.109,01,Control,18,-1
C01.109,01,Control,19,-1
C01.109,01,Control,20,-1
C01.109,01,Control,21,-1
C01.109,01,Control,22,-1
C01.109,01,Control,23,-1
C01.109,01,Control,24,-1
C01.109,01,Control,25,-1
C01.110,01,Control,1,-0.487317467
C01.110,01,Control,2,-0.97540299
C01.110,01,Control,3,-0.81467636
C01.110,01,Control,4,-1
C01.110,01,Control,5,-0.932445948
C01.110,01,Control,6,-0.972787277
C01.110,01,Control,7,-1
C01.110,01,Control,8,-1
C01.110,01,Control,9,-1
C01.110,01,Control,10,-1
C01.110,01,Control,11,-1
C01.110,01,Control,12,-1
C01.110,01,Control,13,-1
C01.110,01,Control,14,-1
C01.110,01,Control,15,-1
C01.110,01,Control,16,-1
C01.110,01,Control,17,-1
C01.110,01,Control,18,-1
C01.110,01,Control,19,-1
C01.110,01,Control,20,-1
C01.110,01,Control,21,-1
C01.110,01,Control,22,-1
C01.110,01,Control,23,-1
C01.110,01,Control,24,-1
C01.110,01,Control,25,-1
C01.111,01,Control,1,-0.947020281
C01.111,01,Control,2,-1
C01.111,01,Control,3,-1
C01.111,01,Control,4,-1
C01.111,01,Control,5,-1
C01.111,01,Control,6,-1
C01.111,01,Control,7,-1
C01.111,01,Control,8,-1
C01.111,01,Control,9,-1
C01.111,01,Control,10,-1
C01.111,01,Control,11,-1
C01.111,01,Control,12,-1
C01.111,01,Control,13,-1
C01.111,01,Control,14,-1
C01.111,01,Control,15,-1
C01.111,01,Control,16,-1
C01.111,01,Control,17,-1
C01.111,01,Control,18,-1
C01.111,01,Control,19,-1
C01.111,01,Control,20,-1
C01.111,01,Control,21,-1
C01.111,01,Control,22,-1
C01.111,01,Control,23,-1
C01.111,01,Control,24,-1
C01.111,01,Control,25,-1
C01.112,01,Control,1,-1
C01.112,01,Control,2,-1
C01.112,01,Control,3,-1
C01.112,01,Control,4,-1
C01.112,01,Control,5,-1
C01.112,01,Control,6,-1
C01.112,01,Control,7,-1
C01.112,01,Control,8,-1
C01.112,01,Control,9,-1
C01.112,01,Control,10,-1
C01.112,01,Control,11,-1
C01.112,01,Control,12,-1
C01.112,01,Control,13,-1
C01.112,01,Control,14,-1
C01.112,01,Control,15,-1
C01.112,01,Control,16,-1
C01.112,01,Control,17,-1
C01.112,01,Control,18,-1
C01.112,01,Control,19,-1
C01.112,01,Control,20,-1
C01.112,01,Control,21,-1
C01.112,01,Control,22,-1
C01.112,01,Control,23,-1
C01.112,01,Control,24,-1
C01.112,01,Control,25,-1
C02.113,02,Control,1,-1
C02.113,02,Control,2,-1
C02.113,02,Control,3,-1
C02.113,02,Control,4,-1
C02.113,02,Control,5,-1
C02.113,02,Control,6,-0.888086623
C02.113,02,Control,7,-1
C02.113,02,Control,8,-1
C02.113,02,Control,9,-1
C02.113,02,Control,10,-1
C02.113,02,Control,11,-1
C02.113,02,Control,12,-1
C02.113,02,Control,13,-1
C02.113,02,Control,14,-1
C02.113,02,Control,15,-1
C02.113,02,Control,16,-1
C02.113,02,Control,17,-1
C02.113,02,Control,18,-1
C02.113,02,Control,19,-1
C02.113,02,Control,20,-1
C02.113,02,Control,21,-1
C02.113,02,Control,22,-1
C02.113,02,Control,23,-1
C02.113,02,Control,24,-1
C02.113,02,Control,25,-1
C02.114,02,Control,1,-0.771893626
C02.114,02,Control,2,-1
C02.114,02,Control,3,-0.911327971
C02.114,02,Control,4,-1
C02.114,02,Control,5,-1
C02.114,02,Control,6,-1
C02.114,02,Control,7,-1
C02.114,02,Control,8,-1
C02.114,02,Control,9,-1
C02.114,02,Control,10,-1
C02.114,02,Control,11,-1
C02.114,02,Control,12,-1
C02.114,02,Control,13,-1
C02.114,02,Control,14,-1
C02.114,02,Control,15,-1
C02.114,02,Control,16,-0.953528668
C02.114,02,Control,17,-0.956197432
C02.114,02,Control,18,-1
C02.114,02,Control,19,-1
C02.114,02,Control,20,-1
C02.114,02,Control,21,-1
C02.114,02,Control,22,-0.946050133
C02.114,02,Control,23,-1
C02.114,02,Control,24,-1
C02.114,02,Control,25,-1
C02.115,02,Control,1,-0.638427637
C02.115,02,Control,2,-0.514372097
C02.115,02,Control,3,-0.471294664
C02.115,02,Control,4,-0.667700692
C02.115,02,Control,5,-0.793728557
C02.115,02,Control,6,-0.456781348
C02.115,02,Control,7,-0.8526225
C02.115,02,Control,8,-0.933727419
C02.115,02,Control,9,-0.979770164
C02.115,02,Control,10,-0.846607904
C02.115,02,Control,11,-0.711583736
C02.115,02,Control,12,-0.951185764
C02.115,02,Control,13,-0.901816889
C02.115,02,Control,14,-0.723804379
C02.115,02,Control,15,-0.789279689
C02.115,02,Control,16,-0.839364041
C02.115,02,Control,17,-0.882714435
C02.115,02,Control,18,-0.847408776
C02.115,02,Control,19,-0.861544877
C02.115,02,Control,20,-0.893591129
C02.115,02,Control,21,-0.96435172
C02.115,02,Control,22,-0.970810065
C02.115,02,Control,23,-1
C02.115,02,Control,24,-1
C02.115,02,Control,25,-1
A02.117,02,ALAN,1,-0.850163537
A02.117,02,ALAN,2,-0.500413318
A02.117,02,ALAN,3,-0.685856751
A02.117,02,ALAN,4,-1
A02.117,02,ALAN,5,-0.88798125
A02.117,02,ALAN,6,-0.774510674
A02.117,02,ALAN,7,-0.88706479
A02.117,02,ALAN,8,-0.756648499
A02.117,02,ALAN,9,-0.656289357
A02.117,02,ALAN,10,-0.96759994
A02.117,02,ALAN,11,-0.926787969
A02.117,02,ALAN,12,-0.685311888
A02.117,02,ALAN,13,-1
A02.117,02,ALAN,14,-1
A02.117,02,ALAN,15,-0.754115664
A02.117,02,ALAN,16,-0.836039747
A02.117,02,ALAN,17,-0.809554722
A02.117,02,ALAN,18,-0.807817387
A02.117,02,ALAN,19,-0.886229593
A02.117,02,ALAN,20,-0.935742719
A02.117,02,ALAN,21,-0.735909447
A02.117,02,ALAN,22,-1
A02.117,02,ALAN,23,-1
A02.117,02,ALAN,24,-0.698604994
A02.117,02,ALAN,25,-0.781285659
A02.118,02,ALAN,1,-1
A02.118,02,ALAN,2,-0.538324298
A02.118,02,ALAN,3,0.441650509
A02.118,02,ALAN,4,0.276608185
A02.118,02,ALAN,5,-1
A02.118,02,ALAN,6,0.049491202
A02.118,02,ALAN,7,-0.070023688
A02.118,02,ALAN,8,0.02146539
A02.118,02,ALAN,9,0.62508437
A02.118,02,ALAN,10,0.274798265
A02.118,02,ALAN,11,-1
A02.118,02,ALAN,12,-0.182599836
A02.118,02,ALAN,13,0.001397206
A02.118,02,ALAN,14,-0.910384038
A02.118,02,ALAN,15,-0.408882794
A02.118,02,ALAN,16,-0.423022523
A02.118,02,ALAN,17,-0.908666549
A02.118,02,ALAN,18,-0.791075505
A02.118,02,ALAN,19,-0.816831394
A02.118,02,ALAN,20,-0.817068704
A02.118,02,ALAN,21,-1
A02.118,02,ALAN,22,-0.561277176
A02.118,02,ALAN,23,-0.912646223
A02.118,02,ALAN,24,-1
A02.118,02,ALAN,25,-1
A02.119,02,ALAN,1,-0.016960873
A02.119,02,ALAN,2,-0.850931981
A02.119,02,ALAN,3,-1
A02.119,02,ALAN,4,-0.945915983
A02.119,02,ALAN,5,-1
A02.119,02,ALAN,6,-0.954207422
A02.119,02,ALAN,7,-0.678183666
A02.119,02,ALAN,8,-0.856666615
A02.119,02,ALAN,9,-0.95020534
A02.119,02,ALAN,10,-0.873820265
A02.119,02,ALAN,11,-0.953813195
A02.119,02,ALAN,12,-0.781275223
A02.119,02,ALAN,13,-0.900346199
A02.119,02,ALAN,14,-1
A02.119,02,ALAN,15,-1
A02.119,02,ALAN,16,-1
A02.119,02,ALAN,17,-1
A02.119,02,ALAN,18,-0.89760262
A02.119,02,ALAN,19,-0.954593866
A02.119,02,ALAN,20,-1
A02.119,02,ALAN,21,-0.904085018
A02.119,02,ALAN,22,-0.948000071
A02.119,02,ALAN,23,-1
A02.119,02,ALAN,24,-1
A02.119,02,ALAN,25,-1
A02.120,02,ALAN,1,-0.510843768
A02.120,02,ALAN,2,2.025663785
A02.120,02,ALAN,3,-0.798123045
A02.120,02,ALAN,4,-1
A02.120,02,ALAN,5,-0.820634442
A02.120,02,ALAN,6,-1
A02.120,02,ALAN,7,-0.809658822
A02.120,02,ALAN,8,-0.823746327
A02.120,02,ALAN,9,-1
A02.120,02,ALAN,10,-1
A02.120,02,ALAN,11,-0.342743388
A02.120,02,ALAN,12,-0.805810977
A02.120,02,ALAN,13,-1
A02.120,02,ALAN,14,-1
A02.120,02,ALAN,15,-1
A02.120,02,ALAN,16,-1
A02.120,02,ALAN,17,-1
A02.120,02,ALAN,18,-1
A02.120,02,ALAN,19,-1
A02.120,02,ALAN,20,-1
A02.120,02,ALAN,21,-1
A02.120,02,ALAN,22,-1
A02.120,02,ALAN,23,-1
A02.120,02,ALAN,24,-1
A02.120,02,ALAN,25,-1
A02.121,02,ALAN,1,0.196041975
A02.121,02,ALAN,2,-0.723641247
A02.121,02,ALAN,3,-0.780862921
A02.121,02,ALAN,4,-0.719694858
A02.121,02,ALAN,5,-0.735713126
A02.121,02,ALAN,6,-0.241207285
A02.121,02,ALAN,7,-0.721963789
A02.121,02,ALAN,8,-0.740915184
A02.121,02,ALAN,9,-0.750509661
A02.121,02,ALAN,10,-0.824742261
A02.121,02,ALAN,11,-0.709382856
A02.121,02,ALAN,12,-0.882876355
A02.121,02,ALAN,13,-1
A02.121,02,ALAN,14,-1
A02.121,02,ALAN,15,-0.865132148
A02.121,02,ALAN,16,-1
A02.121,02,ALAN,17,-1
A02.121,02,ALAN,18,-1
A02.121,02,ALAN,19,-1
A02.121,02,ALAN,20,-0.951169494
A02.121,02,ALAN,21,-0.944409484
A02.121,02,ALAN,22,-1
A02.121,02,ALAN,23,-0.94688228
A02.121,02,ALAN,24,-1
A02.121,02,ALAN,25,-1
A02.122,02,ALAN,1,-0.21114184
A02.122,02,ALAN,2,-0.672303234
A02.122,02,ALAN,3,-0.795553902
A02.122,02,ALAN,4,-0.632883184
A02.122,02,ALAN,5,-1
A02.122,02,ALAN,6,-0.96288939
A02.122,02,ALAN,7,-0.789468286
A02.122,02,ALAN,8,-1
A02.122,02,ALAN,9,-1
A02.122,02,ALAN,10,-0.96472759
A02.122,02,ALAN,11,-1
A02.122,02,ALAN,12,-0.473822813
A02.122,02,ALAN,13,-0.651810997
A02.122,02,ALAN,14,-0.643018924
A02.122,02,ALAN,15,-0.94923995
A02.122,02,ALAN,16,-1
A02.122,02,ALAN,17,-1
A02.122,02,ALAN,18,-1
A02.122,02,ALAN,19,-0.964406014
A02.122,02,ALAN,20,-1
A02.122,02,ALAN,21,-1
A02.122,02,ALAN,22,-1
A02.122,02,ALAN,23,-1
A02.122,02,ALAN,24,-1
A02.122,02,ALAN,25,-1
A02.123,02,ALAN,1,-0.710465042
A02.123,02,ALAN,2,-1
A02.123,02,ALAN,3,-1
A02.123,02,ALAN,4,-0.777675844
A02.123,02,ALAN,5,-1
A02.123,02,ALAN,6,-1
A02.123,02,ALAN,7,-1
A02.123,02,ALAN,8,-1
A02.123,02,ALAN,9,-0.735331417
A02.123,02,ALAN,10,-0.869608152
A02.123,02,ALAN,11,-0.8459571
A02.123,02,ALAN,12,-1
A02.123,02,ALAN,13,-1
A02.123,02,ALAN,14,-1
A02.123,02,ALAN,15,-1
A02.123,02,ALAN,16,-1
A02.123,02,ALAN,17,-1
A02.123,02,ALAN,18,-0.874153713
A02.123,02,ALAN,19,-1
A02.123,02,ALAN,20,-1
A02.123,02,ALAN,21,-1
A02.123,02,ALAN,22,-1
A02.123,02,ALAN,23,-1
A02.123,02,ALAN,24,-1
A02.123,02,ALAN,25,-1
A02.124,02,ALAN,1,1.569356017
A02.124,02,ALAN,2,0.137880262
A02.124,02,ALAN,3,-0.911215994
A02.124,02,ALAN,4,-0.971768417
A02.124,02,ALAN,5,-1
A02.124,02,ALAN,6,-1
A02.124,02,ALAN,7,-1
A02.124,02,ALAN,8,-1
A02.124,02,ALAN,9,-1
A02.124,02,ALAN,10,-1
A02.124,02,ALAN,11,-1
A02.124,02,ALAN,12,-1
A02.124,02,ALAN,13,-1
A02.124,02,ALAN,14,-1
A02.124,02,ALAN,15,-1
A02.124,02,ALAN,16,-1
A02.124,02,ALAN,17,-1
A02.124,02,ALAN,18,-1
A02.124,02,ALAN,19,-1
A02.124,02,ALAN,20,-1
A02.124,02,ALAN,21,-1
A02.124,02,ALAN,22,-1
A02.124,02,ALAN,23,-1
A02.124,02,ALAN,24,-1
A02.124,02,ALAN,25,-1
C02.125,02,Control,1,-0.337811332
C02.125,02,Control,2,-0.838396437
C02.125,02,Control,3,-0.982860594
C02.125,02,Control,4,-1
C02.125,02,Control,5,-1
C02.125,02,Control,6,-1
C02.125,02,Control,7,-1
C02.125,02,Control,8,-1
C02.125,02,Control,9,-1
C02.125,02,Control,10,-0.983257484
C02.125,02,Control,11,-1
C02.125,02,Control,12,-0.967360009
C02.125,02,Control,13,-1
C02.125,02,Control,14,-0.965842211
C02.125,02,Control,15,-1
C02.125,02,Control,16,-0.963677702
C02.125,02,Control,17,-1
C02.125,02,Control,18,-1
C02.125,02,Control,19,-1
C02.125,02,Control,20,-1
C02.125,02,Control,21,-1
C02.125,02,Control,22,-1
C02.125,02,Control,23,-1
C02.125,02,Control,24,-1
C02.125,02,Control,25,-1
C02.126,02,Control,1,0.035257064
C02.126,02,Control,2,-0.82304096
C02.126,02,Control,3,-0.847120447
C02.126,02,Control,4,-1
C02.126,02,Control,5,-1
C02.126,02,Control,6,-1
C02.126,02,Control,7,-1
C02.126,02,Control,8,-1
C02.126,02,Control,9,-1
C02.126,02,Control,10,-1
C02.126,02,Control,11,-1
C02.126,02,Control,12,-1
C02.126,02,Control,13,-1
C02.126,02,Control,14,-1
C02.126,02,Control,15,-1
C02.126,02,Control,16,-1
C02.126,02,Control,17,-1
C02.126,02,Control,18,-1
C02.126,02,Control,19,-1
C02.126,02,Control,20,-1
C02.126,02,Control,21,-1
C02.126,02,Control,22,-1
C02.126,02,Control,23,-1
C02.126,02,Control,24,-1
C02.126,02,Control,25,-1
C02.127,02,Control,1,-0.91314329
